                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 2.0617,                0.89181,                0.98479,                0.76561,                0.61569,                0.71382,                0.31481,                 2.0339,                0.81698,                0.99636,              0.0005348,              0.0005348,              0.0005348
                    150,                 2.0557,                0.89217,                 1.0092,                0.76561,                0.61569,                0.71382,                0.31481,                 2.0339,                0.81698,                0.99636,              0.0005249,              0.0005249,              0.0005249
                    151,                 2.1073,                0.92113,                 1.0012,                0.76561,                0.61569,                0.71382,                0.31481,                 2.0339,                0.81698,                0.99636,               0.000515,               0.000515,               0.000515
                    152,                 2.1261,                0.91683,                  1.016,                0.76757,                0.61569,                0.71687,                0.31365,                 2.0296,                0.81507,                0.99599,              0.0005051,              0.0005051,              0.0005051
                    153,                 1.9852,                0.90567,                0.98741,                0.76757,                0.61569,                0.71687,                0.31365,                 2.0296,                0.81507,                0.99599,              0.0004952,              0.0004952,              0.0004952
                    154,                 2.0682,                0.90486,                0.99657,                0.76757,                0.61569,                0.71687,                0.31365,                 2.0296,                0.81507,                0.99599,              0.0004853,              0.0004853,              0.0004853
                    155,                 2.0302,                0.90282,                 1.0161,                0.76757,                0.61569,                0.71687,                0.31365,                 2.0296,                0.81507,                0.99599,              0.0004754,              0.0004754,              0.0004754
                    156,                 2.2508,                0.96908,                0.98995,                0.77932,                0.62353,                 0.7243,                0.31739,                 2.0267,                 0.8131,                0.99529,              0.0004655,              0.0004655,              0.0004655
                    157,                 2.1082,                0.92674,                0.97186,                0.77932,                0.62353,                 0.7243,                0.31739,                 2.0267,                 0.8131,                0.99529,              0.0004556,              0.0004556,              0.0004556
                    158,                 1.9179,                0.85942,                0.99344,                0.77932,                0.62353,                 0.7243,                0.31739,                 2.0267,                 0.8131,                0.99529,              0.0004457,              0.0004457,              0.0004457
                    159,                 1.9336,                0.88084,                 0.9929,                0.77932,                0.62353,                 0.7243,                0.31739,                 2.0267,                 0.8131,                0.99529,              0.0004358,              0.0004358,              0.0004358
                    160,                 1.9376,                0.86046,                0.97803,                0.78298,                0.62252,                0.72727,                 0.3171,                 2.0317,                 0.8157,                0.99568,              0.0004259,              0.0004259,              0.0004259
                    161,                 1.9751,                0.86856,                0.98041,                0.78298,                0.62252,                0.72727,                 0.3171,                 2.0317,                 0.8157,                0.99568,               0.000416,               0.000416,               0.000416
                    162,                 1.9082,                0.85631,                 1.0194,                0.78298,                0.62252,                0.72727,                 0.3171,                 2.0317,                 0.8157,                0.99568,              0.0004061,              0.0004061,              0.0004061
                    163,                 2.0252,                0.88465,                0.98303,                0.78298,                0.62252,                0.72727,                 0.3171,                 2.0317,                 0.8157,                0.99568,              0.0003962,              0.0003962,              0.0003962
                    164,                 1.8783,                0.83698,                 1.0071,                0.78314,                0.62314,                 0.7271,                0.31776,                  2.029,                0.80869,                0.99481,              0.0003863,              0.0003863,              0.0003863
                    165,                 2.0232,                0.90016,                0.98634,                0.78314,                0.62314,                 0.7271,                0.31776,                  2.029,                0.80869,                0.99481,              0.0003764,              0.0003764,              0.0003764
                    166,                 1.8564,                0.83641,                0.99962,                0.78314,                0.62314,                 0.7271,                0.31776,                  2.029,                0.80869,                0.99481,              0.0003665,              0.0003665,              0.0003665
                    167,                 1.9361,                0.89157,                0.96686,                0.78314,                0.62314,                 0.7271,                0.31776,                  2.029,                0.80869,                0.99481,              0.0003566,              0.0003566,              0.0003566
                    168,                 1.9126,                0.85305,                 1.0267,                0.76865,                0.62353,                0.72287,                0.31558,                 2.0258,                0.80942,                0.99475,              0.0003467,              0.0003467,              0.0003467
                    169,                 1.9776,                0.86197,                0.99797,                0.76865,                0.62353,                0.72287,                0.31558,                 2.0258,                0.80942,                0.99475,              0.0003368,              0.0003368,              0.0003368
                    170,                 1.9739,                0.86616,                0.97643,                0.76865,                0.62353,                0.72287,                0.31558,                 2.0258,                0.80942,                0.99475,              0.0003269,              0.0003269,              0.0003269
                    171,                  2.141,                0.91193,                 0.9687,                0.76865,                0.62353,                0.72287,                0.31558,                 2.0258,                0.80942,                0.99475,               0.000317,               0.000317,               0.000317
                    172,                 2.1443,                0.93434,                0.97037,                0.79391,                0.61569,                0.72993,                0.31524,                 2.0324,                0.81583,                0.99504,              0.0003071,              0.0003071,              0.0003071
                    173,                 2.0264,                0.88121,                 0.9772,                0.79391,                0.61569,                0.72993,                0.31524,                 2.0324,                0.81583,                0.99504,              0.0002972,              0.0002972,              0.0002972
                    174,                 2.2083,                0.93839,                0.96626,                0.79391,                0.61569,                0.72993,                0.31524,                 2.0324,                0.81583,                0.99504,              0.0002873,              0.0002873,              0.0002873
                    175,                 2.0034,                0.88217,                 1.0038,                0.79391,                0.61569,                0.72993,                0.31524,                 2.0324,                0.81583,                0.99504,              0.0002774,              0.0002774,              0.0002774
                    176,                 2.2179,                 0.9431,                0.97955,                0.79372,                0.61867,                0.73474,                0.31675,                 2.0358,                0.81554,                0.99529,              0.0002675,              0.0002675,              0.0002675
                    177,                 1.9672,                0.87148,                 1.0099,                0.79372,                0.61867,                0.73474,                0.31675,                 2.0358,                0.81554,                0.99529,              0.0002576,              0.0002576,              0.0002576
                    178,                 1.9487,                0.86905,                0.98338,                0.79372,                0.61867,                0.73474,                0.31675,                 2.0358,                0.81554,                0.99529,              0.0002477,              0.0002477,              0.0002477
                    179,                 1.9811,                0.87751,                 0.9963,                0.79372,                0.61867,                0.73474,                0.31675,                 2.0358,                0.81554,                0.99529,              0.0002378,              0.0002378,              0.0002378
                    180,                  2.004,                0.87273,                 1.0117,                0.77924,                0.61569,                0.72077,                0.31356,                 2.0365,                0.81562,                0.99467,              0.0002279,              0.0002279,              0.0002279
                    181,                 1.8775,                0.82215,                0.99531,                0.77924,                0.61569,                0.72077,                0.31356,                 2.0365,                0.81562,                0.99467,               0.000218,               0.000218,               0.000218
                    182,                 2.0122,                 0.9028,                 1.0536,                0.77924,                0.61569,                0.72077,                0.31356,                 2.0365,                0.81562,                0.99467,              0.0002081,              0.0002081,              0.0002081
                    183,                 2.0009,                0.87388,                 1.0011,                0.77924,                0.61569,                0.72077,                0.31356,                 2.0365,                0.81562,                0.99467,              0.0001982,              0.0001982,              0.0001982
                    184,                 1.9626,                0.87733,                 1.0211,                0.78469,                0.61569,                0.71702,                0.31138,                 2.0413,                0.81565,                0.99406,              0.0001883,              0.0001883,              0.0001883
                    185,                 2.0947,                0.91608,                0.99562,                0.78469,                0.61569,                0.71702,                0.31138,                 2.0413,                0.81565,                0.99406,              0.0001784,              0.0001784,              0.0001784
                    186,                 2.0168,                0.88048,                0.98911,                0.78469,                0.61569,                0.71702,                0.31138,                 2.0413,                0.81565,                0.99406,              0.0001685,              0.0001685,              0.0001685
                    187,                   2.23,                   0.96,                0.99323,                0.78469,                0.61569,                0.71702,                0.31138,                 2.0413,                0.81565,                0.99406,              0.0001586,              0.0001586,              0.0001586
                    188,                 2.0023,                 0.8816,                0.95574,                0.78406,                0.61569,                0.71929,                0.31039,                 2.0371,                0.81388,                0.99274,              0.0001487,              0.0001487,              0.0001487
                    189,                 2.0181,                0.87422,                0.99935,                0.78406,                0.61569,                0.71929,                0.31039,                 2.0371,                0.81388,                0.99274,              0.0001388,              0.0001388,              0.0001388
                    190,                 1.9144,                0.84626,                 1.0086,                0.78406,                0.61569,                0.71929,                0.31039,                 2.0371,                0.81388,                0.99274,              0.0001289,              0.0001289,              0.0001289
                    191,                 1.9962,                0.96158,                 1.0024,                0.78406,                0.61569,                0.71929,                0.31039,                 2.0371,                0.81388,                0.99274,               0.000119,               0.000119,               0.000119
                    192,                 1.9356,                0.95293,                 1.0364,                0.79962,                0.62353,                0.71748,                0.30811,                 2.0392,                0.81123,                 0.9925,              0.0001091,              0.0001091,              0.0001091
                    193,                 1.9123,                0.90925,                 1.0098,                0.79962,                0.62353,                0.71748,                0.30811,                 2.0392,                0.81123,                 0.9925,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 2.0106,                0.97244,                 1.0001,                0.79962,                0.62353,                0.71748,                0.30811,                 2.0392,                0.81123,                 0.9925,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 1.9692,                0.91277,                 1.0312,                0.79962,                0.62353,                0.71748,                0.30811,                 2.0392,                0.81123,                 0.9925,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 1.9183,                0.91388,                0.99535,                0.79272,                0.61961,                 0.7222,                0.30982,                 2.0462,                0.81397,                0.99083,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 1.9187,                0.91499,                 1.0099,                0.79272,                0.61961,                 0.7222,                0.30982,                 2.0462,                0.81397,                0.99083,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                 1.9392,                0.92425,                 1.0024,                0.79272,                0.61961,                 0.7222,                0.30982,                 2.0462,                0.81397,                0.99083,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 1.9089,                0.94383,                 1.0111,                0.79272,                0.61961,                 0.7222,                0.30982,                 2.0462,                0.81397,                0.99083,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                 1.9748,                0.94682,                 1.0179,                  0.791,                0.61176,                 0.7184,                0.30713,                 2.0614,                0.81604,                0.99135,               2.99e-05,               2.99e-05,               2.99e-05
